file,location,fault_size,window_idx,rms_energy,snr_at_bsf,peak_prom
225.mat,DE,0.021,43,0.12396803220050923,0.029169927536025562,1.3411377521706935
225.mat,DE,0.021,44,0.11194684567366807,0.17735397182719811,0.8493323805758294
225.mat,DE,0.021,45,0.12371817654092569,0.07844060162064491,0.4956409751421306
225.mat,DE,0.021,46,0.11663606466636772,0.11882571297534333,0.6003773422527657
225.mat,DE,0.021,47,0.11426007215598771,0.06474269570178602,1.4790909573489506
225.mat,DE,0.021,48,0.12175561323856672,0.04926127918650068,1.770694398666973
225.mat,DE,0.021,49,0.11488354861789772,0.07630784861612817,1.4247742980939282
225.mat,DE,0.021,50,0.1235020558591985,0.047661108039985994,1.663221211150825
225.mat,DE,0.021,51,0.11296175838422821,0.14680396909241694,1.0152853364975292
225.mat,DE,0.021,52,0.1214482872561643,0.13348511800990231,0.7775876469174382
225.mat,DE,0.021,53,0.11641255649735363,0.040757872917612424,0.6699504546249019
225.mat,DE,0.021,54,0.11964150175486737,0.051704245081840516,1.1072933736473127
225.mat,DE,0.021,55,0.10857514139157265,0.023197822042715893,1.9132504647079085
225.mat,DE,0.021,56,0.13020553175887695,0.10723056068434159,1.5465376783085736
225.mat,DE,0.021,57,0.10793158485786768,0.06221924931216063,2.043155717952533
225.mat,DE,0.021,58,0.12175086095687573,0.056740192122388,1.044752937567946
225.mat,DE,0.021,59,0.11390987382413423,0.028306384144708735,0.5485748652132866
225.mat,DE,0.021,60,0.11395208975443985,0.04657121120383429,0.7896160503605899
225.mat,DE,0.021,61,0.1210565863696221,0.07258165640233673,1.8113767555719822
225.mat,DE,0.021,62,0.10959308020374801,0.11220137596953275,1.3894315297702742
225.mat,DE,0.021,63,0.1193329559246634,0.0638765987172749,1.5832507808056562
225.mat,DE,0.021,64,0.11594321284293677,0.12660533304816732,1.5884158073158605
225.mat,DE,0.021,65,0.12340466367154757,0.03802719509151161,1.4961299421574814
225.mat,DE,0.021,66,0.11950801518465373,0.08464976164024257,0.6069846715486023
225.mat,DE,0.021,67,0.11746750018058721,0.07057825802644409,0.8091131998683587
225.mat,DE,0.021,68,0.11055183134213938,0.07806398435932176,1.2547173443198618
225.mat,DE,0.021,69,0.1209773552979998,0.06903378125746716,1.6493533364495299
225.mat,DE,0.021,70,0.11506291106207787,0.012303538372641495,1.1669499062289588
225.mat,DE,0.021,71,0.11681193891004192,0.0456991470078082,1.5705243006398784
225.mat,DE,0.021,72,0.11643939808566758,0.08143378450524148,1.061542301980444
225.mat,DE,0.021,73,0.11474357449978996,0.04688583997935093,0.781371703441288
225.mat,DE,0.021,74,0.11178445908298074,0.08971291403731518,1.034489248723833
225.mat,DE,0.021,75,0.11939739067023963,0.023990389623709592,1.3018706604099408
225.mat,DE,0.021,76,0.1226970462099193,0.0987161067748246,1.4540848803876603
225.mat,DE,0.021,77,0.12596015306762573,0.012625192208624883,1.708142332012162
225.mat,DE,0.021,78,0.11977244334417338,0.025957688151156684,1.0951329280836797
225.mat,DE,0.021,79,0.11180531878917921,0.05532061671016414,0.6975032224210013
225.mat,DE,0.021,80,0.11821102698510692,0.06555180619367164,0.7630652554308047
225.mat,DE,0.021,81,0.11738626994898801,0.12661435258922582,0.932933065906317
225.mat,DE,0.021,82,0.12274733964215301,0.02248943327417523,1.1409833301962966
225.mat,DE,0.021,83,0.1157628880191447,0.042904093377342294,2.018983651277128
225.mat,DE,0.021,84,0.11458510273228562,0.042019856348253705,1.6125336253437565
225.mat,DE,0.021,85,0.12319973353382,0.07912142522108923,2.3483660599427565
225.mat,DE,0.021,86,0.11406929597410688,0.11133667942689358,1.0197443187163246
225.mat,DE,0.021,87,0.12146258001307886,0.04829600826076964,0.7736292180945618
225.mat,DE,0.021,88,0.11835884643312809,0.10839381783745074,0.6943239776406109
225.mat,DE,0.021,89,0.11855068139436618,0.013598429438020044,1.499093797595349
225.mat,DE,0.021,90,0.12509462286486303,0.06716353454777726,1.6079960453808775
225.mat,DE,0.021,91,0.13099316632606922,0.03108156866888698,1.2184000658244514
225.mat,DE,0.021,92,0.12366776412760258,0.03384991795359451,1.6283714531880484
225.mat,DE,0.021,93,0.12026980538084603,0.02156145459407704,0.9303594701777836
225.mat,DE,0.021,94,0.10852363913496253,0.020833244437541226,0.6980370283642602
225.mat,DE,0.021,95,0.12367508591429036,0.08214321695170017,0.8124438234304519
225.mat,DE,0.021,96,0.12176171111639442,0.05533956967674628,1.2677435364675214
225.mat,DE,0.021,97,0.11678715958779824,0.04178317766543547,1.1936275916262105
225.mat,DE,0.021,98,0.1172514058673054,0.026228277171121462,1.2427134437312877
225.mat,DE,0.021,99,0.12163542112562797,0.03048180352474838,1.098746129389495
225.mat,DE,0.021,100,0.11674541055531115,0.125961779865367,1.0459019856802334
225.mat,DE,0.021,101,0.12072587221973159,0.08381654370785845,0.8122262722250474
225.mat,DE,0.021,102,0.11763302132835274,0.08736062116485294,0.49105504945119643
225.mat,DE,0.021,103,0.11699375804826152,0.02042016584876801,1.173973934026234
225.mat,DE,0.021,104,0.12000754432913403,0.02889808092661349,1.375986727098896
225.mat,DE,0.021,105,0.11681884947172314,0.04777940047686303,1.3925861308093348
225.mat,DE,0.021,106,0.11431504059711012,0.06546527925134746,1.3052426211090171
225.mat,DE,0.021,107,0.11925548620630157,0.10099266266658043,1.220909134841274
225.mat,DE,0.021,108,0.12100525334390205,0.13977247782949503,0.5000109316875961
225.mat,DE,0.021,109,0.1231169003782018,0.0694695731417906,1.2289477113597795
225.mat,DE,0.021,110,0.11733889436488518,0.06270465510476068,1.2215583619761563
225.mat,DE,0.021,111,0.1225766455534966,0.02698725003542194,2.427732426369704
225.mat,DE,0.021,112,0.11692369077299845,0.0679547412277708,1.6830054013759392
225.mat,DE,0.021,113,0.12446797187545154,0.08314182647218608,1.6518917734420102
225.mat,DE,0.021,114,0.11880935220969777,0.07712202008816531,1.0518692702322314
225.mat,DE,0.021,115,0.11620758686176881,0.09766582445676349,0.7380501658490326
225.mat,DE,0.021,116,0.11526281592125893,0.046160538884857376,0.9033532259979417
225.mat,DE,0.021,117,0.12081775528285946,0.04965362069802605,1.2357942267931448
225.mat,DE,0.021,118,0.11430540529597545,0.10707856141266697,2.317988938996621
282.mat,FE,0.007,0,0.1988828025393935,0.20994178145452974,1.02551869007368
282.mat,FE,0.007,1,0.24251582792558737,0.46505711198537497,1.1114558782120911
282.mat,FE,0.007,2,0.12452143057414058,0.2336429230706174,1.2500847053057293
282.mat,FE,0.007,3,0.1159545880649842,0.6255604489099993,1.6316548705661467
282.mat,FE,0.007,4,0.12395452355702109,0.519887422485614,0.782958991810538
282.mat,FE,0.007,5,0.21942909683612494,0.20778033079979238,1.15198629463722
282.mat,FE,0.007,6,0.18233260428171674,0.6300135917431686,0.8450013589257512
282.mat,FE,0.007,7,0.18991847634382136,0.2592829758306254,1.0994768458834743
282.mat,FE,0.007,8,0.10891944901530197,0.5349051183860903,1.4034291179450138
282.mat,FE,0.007,9,0.13185328409667707,0.8126537033794444,1.697246633820159
282.mat,FE,0.007,10,0.12754884528204785,0.539945023443572,1.257645964191374
282.mat,FE,0.007,11,0.13524076168675078,0.5451560685985629,1.6917062954629518
282.mat,FE,0.007,12,0.10967526333266982,0.6607138461811314,1.4908459168938144
282.mat,FE,0.007,13,0.12263937490349003,0.5943696816425913,1.3571258737256464
282.mat,FE,0.007,14,0.13903754328143197,0.4378916412323503,1.790148658529367
282.mat,FE,0.007,15,0.18180768447591789,0.260425525788787,1.4200767252645539
282.mat,FE,0.007,16,0.1619349190124465,0.28969795994039566,1.49630014167255
282.mat,FE,0.007,17,0.1296825518122531,0.7967378896443316,1.1418910458433134
282.mat,FE,0.007,18,0.11139086200487283,0.5281347189432467,1.7999194847495696
282.mat,FE,0.007,19,0.1409595633493512,0.19296280200921384,1.3642272904983423
282.mat,FE,0.007,20,0.1394536391672996,0.30177870154015884,1.6115263620332119
282.mat,FE,0.007,21,0.10610957581552424,0.5382762560998646,1.3193351407114884
282.mat,FE,0.007,22,0.1201007816687033,0.42462802917053805,1.3372195094117136
282.mat,FE,0.007,23,0.1905518799090114,0.352593358440965,1.2604605338486585
282.mat,FE,0.007,24,0.10620543364968961,0.24338754852563116,1.6333881685483578
282.mat,FE,0.007,25,0.11956290731628447,0.2670686352413232,1.6774386282139406
282.mat,FE,0.007,26,0.12063178576703348,0.14606862029555812,1.3476739972037015
282.mat,FE,0.007,27,0.1335874873715807,0.2479558848227591,1.3075098607974516
282.mat,FE,0.007,28,0.11583632012552138,0.6423354394811781,1.5649036173033142
282.mat,FE,0.007,29,0.12469220695297654,0.6930104535808421,1.3756247378074982
282.mat,FE,0.007,30,0.12662948288572717,0.36839890351902577,1.7620196022403425
282.mat,FE,0.007,31,0.12560343109886069,0.3517827670802783,1.8663131112567886
282.mat,FE,0.007,32,0.121274638234743,0.4859009451962,1.3547054836438928
282.mat,FE,0.007,33,0.13578024772529515,0.40432293025741123,1.6076311158244003
282.mat,FE,0.007,34,0.11283976391985055,0.7085537654033714,1.2058185272171091
282.mat,FE,0.007,35,0.10238309341453819,0.7240152492124242,1.595754846607907
282.mat,FE,0.007,36,0.10802902148765113,0.5490799609016176,1.43806626289955
282.mat,FE,0.007,37,0.11778239322943616,0.26601655091340076,1.5238273354956122
282.mat,FE,0.007,38,0.14086305994143747,0.364695906439419,1.326057148141098
282.mat,FE,0.007,39,0.11993768998387846,0.49525837943188566,2.1490438365761375
282.mat,FE,0.007,40,0.14317172276496576,0.6222114458597974,1.2370529281841696
282.mat,FE,0.007,41,0.1309538695722712,0.4568403015986125,1.6979806500952248
282.mat,FE,0.007,42,0.29422252376915936,0.32104472260251715,0.9371582893394884
282.mat,FE,0.007,43,0.15779512473209847,0.46242965094858096,1.4149313601447122
282.mat,FE,0.007,44,0.20875822478404266,0.12287317299039434,1.1354956419072846
282.mat,FE,0.007,45,0.12075047823916163,0.8967989223456552,2.100664244482789
282.mat,FE,0.007,46,0.14426000021371269,0.8132514858115256,1.3637451706097627
282.mat,FE,0.007,47,0.3079921211579013,0.21629129894735954,1.5182912241585411
282.mat,FE,0.007,48,0.11479856087946329,0.8864893373983067,1.0727281218487967
282.mat,FE,0.007,49,0.17620409834800352,0.29521265518517864,0.7664180211327537
282.mat,FE,0.007,50,0.12902083464954386,0.36676906440569557,1.2092409271671496
282.mat,FE,0.007,51,0.1017683918459036,1.0898398149026822,1.1444938737452035
282.mat,FE,0.007,52,0.13977462384004471,0.40754801686274106,1.3753460352955573
282.mat,FE,0.007,53,0.11517737461425163,1.1740825504791723,1.4181833668670656
282.mat,FE,0.007,54,0.11037985277181503,0.6791843041024919,1.2854385487202593
282.mat,FE,0.007,55,0.13033595318019525,0.39921750492110797,1.1899687085675883
282.mat,FE,0.007,56,0.11431553944105288,0.5464324186292886,0.9762699082105618
282.mat,FE,0.007,57,0.19907524689395642,0.10281428821816119,1.5849186075112485
282.mat,FE,0.007,58,0.14787889329019968,0.3126849451494884,1.196932226238569
282.mat,FE,0.007,59,0.16909145968128508,0.11239629488462373,1.4720840648849773
282.mat,FE,0.007,60,0.10579040669494844,0.40446546369443964,1.5054726959467153
282.mat,FE,0.007,61,0.118629620826371,0.17468112408489878,1.7839446091249138
282.mat,FE,0.007,62,0.11259447165065646,0.2813854716506565,1.1509084054473837
282.mat,FE,0.007,63,0.15543609282901658,0.11503391947639341,1.3054606955329622
282.mat,FE,0.007,64,0.3356115770203468,0.02662939690016804,1.1491026717459405
282.mat,FE,0.007,65,0.22231406370074577,0.37079381993335586,1.1989683759308394
282.mat,FE,0.007,66,0.10591063756013751,0.3706818649570044,1.379768474475992
282.mat,FE,0.007,67,0.10695130957520736,0.15207924905132608,1.3029242734412205
282.mat,FE,0.007,68,0.1828483682684686,0.08577570435001582,1.0813438106138806
282.mat,FE,0.007,69,0.15316471715843535,0.3036671969876979,1.2045307275287036
282.mat,FE,0.007,70,0.10565619736434964,0.8867696749601928,1.113613300643342
282.mat,FE,0.007,71,0.15373781877243045,0.39168993523111884,1.3597093094860753
282.mat,FE,0.007,72,0.13191489904507414,0.4397806509321244,1.3149514093483443
282.mat,FE,0.007,73,0.10298354744541757,0.4251834439345927,1.471880922786523
282.mat,FE,0.007,74,0.10485388814985931,0.6115243271047994,1.1989288345584372
282.mat,FE,0.007,75,0.10965148634038113,0.4884147108784753,1.2238156131155946
282.mat,FE,0.007,76,0.19247828851420973,0.4379784050695671,1.252735151237612
282.mat,FE,0.007,77,0.14168041992633162,0.5729369719863101,0.9608321450714717
282.mat,FE,0.007,78,0.09929905424743074,0.9239671699357399,1.0571291428093772
282.mat,FE,0.007,79,0.12188141824384541,0.5072788876783404,1.3709417711583665
282.mat,FE,0.007,80,0.10770569176648712,0.633121551767351,1.241926561050881
282.mat,FE,0.007,81,0.13411146069882734,0.48842714464146075,1.3364948132850571
282.mat,FE,0.007,82,0.10412080368025464,1.001242825156425,1.5002818360483954
282.mat,FE,0.007,83,0.11399770888827902,0.6742565307163197,0.9699410062593582
282.mat,FE,0.007,84,0.114061741221713,0.6858655238213325,1.3208227553550895
282.mat,FE,0.007,85,0.16494329639113592,0.08223761558239898,0.9037292919219576
282.mat,FE,0.007,86,0.11181138833121161,0.5213787681442101,1.5256104373560213
282.mat,FE,0.007,87,0.11374192320053562,0.5526332549290269,1.3524770017625147
282.mat,FE,0.007,88,0.11569384098364167,0.47258049812035285,1.6953512422784023
282.mat,FE,0.007,89,0.11285302672436655,0.7828673455676683,1.5991680873795644
282.mat,FE,0.007,90,0.12572672636477233,0.32041862477255934,1.6216223272369248
282.mat,FE,0.007,91,0.1158632113023781,0.5662343515396654,1.5384757403355762
282.mat,FE,0.007,92,0.15486169356295035,0.11212340118640966,1.1471155966263984
282.mat,FE,0.007,93,0.11270118753146265,0.5513145834758495,1.5016741142386365
282.mat,FE,0.007,94,0.11924673571486898,0.48334231854252974,1.56455490581732
282.mat,FE,0.007,95,0.10237869365343163,0.8246523901005736,1.391420953837379
282.mat,FE,0.007,96,0.1016500961208883,0.4981781403218594,1.328987085764215
282.mat,FE,0.007,97,0.10208370341228871,0.4718435595124936,1.515767515748486
282.mat,FE,0.007,98,0.09406758264589453,0.939217099031461,1.1679224846489895
282.mat,FE,0.007,99,0.20508814159137675,0.13919711995526693,1.6597705857108764
282.mat,FE,0.007,100,0.14487475298431904,0.3742581332610233,0.9930153381598538
282.mat,FE,0.007,101,0.12237075084110616,0.4998832499099863,1.100338170540228
282.mat,FE,0.007,102,0.11035307115314887,0.6757508115225479,1.6720372664329972
282.mat,FE,0.007,103,0.11541525889453332,0.26060958056454525,1.485956828328262
282.mat,FE,0.007,104,0.1127628950269267,0.43879660379793894,1.32266775206958
282.mat,FE,0.007,105,0.11414737720467197,0.29109149560385933,1.2601202836865235
282.mat,FE,0.007,106,0.12201921402010625,1.2002957733351602,0.86783248872761
282.mat,FE,0.007,107,0.10905485649175294,0.5042230896154468,0.9962758940579741
282.mat,FE,0.007,108,0.12667990452935837,1.043487203973691,1.2002039952865264
282.mat,FE,0.007,109,0.1123046484792465,0.3380261445763255,1.4139282652296694
282.mat,FE,0.007,110,0.10787212480868559,0.7664583923149326,1.1608137498210116
282.mat,FE,0.007,111,0.10928963763276466,0.5750139792536142,1.3971784892775052
282.mat,FE,0.007,112,0.10884173815714213,1.2823898988167006,1.0527707814198868
282.mat,FE,0.007,113,0.10064363763548408,0.814755035495971,1.5015644639834183
282.mat,FE,0.007,114,0.1166446020049988,1.3788197122112693,0.8722796367216642
282.mat,FE,0.007,115,0.11231470961295509,0.6494553923701136,1.0821715619088774
282.mat,FE,0.007,116,0.11870224540427911,0.5933583160147186,1.1687752258112614
282.mat,FE,0.007,117,0.12658359133117175,0.5528753945063982,1.2463100114546026
283.mat,FE,0.007,0,0.12607086063184286,0.4430573621066913,0.9008078851874012
283.mat,FE,0.007,1,0.17548609628066492,0.32710592531056654,1.1243313080398314
283.mat,FE,0.007,2,0.1420848192422089,0.20887269809964695,1.2695528705220707
283.mat,FE,0.007,3,0.13296450733273632,0.5751729000681348,1.3406681164154708
283.mat,FE,0.007,4,0.10828355937366928,0.2946993790943182,1.4936951430047607
283.mat,FE,0.007,5,0.1100102441364564,0.7708187660524962,0.9846302776641137
283.mat,FE,0.007,6,0.088964782501537,0.3639716523059089,1.3476148905343879
283.mat,FE,0.007,7,0.10701409746783277,0.5264434372813347,1.3848410240471558
283.mat,FE,0.007,8,0.0943088740423733,0.3094627233226586,1.880688494766851
283.mat,FE,0.007,9,0.1003713031900476,0.5086279084944888,1.1049560662096771
283.mat,FE,0.007,10,0.10931485942067275,0.18376739230220826,1.9138868275085656
283.mat,FE,0.007,11,0.12534686089673167,0.19713540551741648,0.6925006481783164
283.mat,FE,0.007,12,0.10159839948208317,0.14356338511459643,1.48027905118903
283.mat,FE,0.007,13,0.09756274868020284,0.3817745037379564,1.6532060292929327
283.mat,FE,0.007,14,0.10256623868756104,0.29479887015946127,1.5471315804172143
283.mat,FE,0.007,15,0.1543764389858588,232.10461454111277,1.3602768247898267
283.mat,FE,0.007,16,0.11537709356342443,430963.9822671049,1.0
283.mat,FE,0.007,17,0.13198290406171503,9.135682205631136,0.47740400784621007
283.mat,FE,0.007,18,0.13911353126279125,6.773941292159801,1.3892102964470598
283.mat,FE,0.007,19,0.09476191143014681,0.931149811657562,0.8804139402457744
283.mat,FE,0.007,20,0.1403971677900292,11.969458074466127,0.6603765680798334
283.mat,FE,0.007,21,0.10651474355627963,0.35064508581413384,0.9461440771139219
283.mat,FE,0.007,22,0.09855613451746886,0.11317012184299627,1.5549161682979846
283.mat,FE,0.007,23,0.09068424989993946,0.504032353931137,0.9295951549970516
283.mat,FE,0.007,24,0.10512349343763015,0.12719237644833953,1.863677433868722
283.mat,FE,0.007,25,0.10193929769638929,0.20501296227142346,1.631042728782318
283.mat,FE,0.007,26,0.11164531957705692,0.10802207332113543,1.108964834769263
283.mat,FE,0.007,27,0.09241569903315039,0.5689385961332505,0.6782940776658005
283.mat,FE,0.007,28,0.09449270615500847,0.27865430281577047,1.279961331993009
283.mat,FE,0.007,29,0.10285138732846551,0.7025124766083815,0.8409942014079915
283.mat,FE,0.007,30,0.10373791488531017,0.25430104071914894,1.2958749659983806
283.mat,FE,0.007,31,0.10978915192325213,0.4321651499156956,0.9477918618730458
283.mat,FE,0.007,32,0.09957321247779356,0.23204950228732135,0.7892353374357562
283.mat,FE,0.007,33,0.10117537584327085,0.36509879386837996,0.8101080363231749
283.mat,FE,0.007,34,0.09783087639951651,0.14210410637882417,1.4880235627657876
283.mat,FE,0.007,35,0.09778408593617356,0.5406247780274521,1.4159054868276513
283.mat,FE,0.007,36,0.2346057588782985,0.05128189926409466,2.0322791264385978
283.mat,FE,0.007,37,0.42485780819099506,0.07229429663684957,1.5232409058863354
283.mat,FE,0.007,38,0.11430604777246622,0.2545022348410281,1.2075957981553713
283.mat,FE,0.007,39,0.09904843963595886,0.3947352475712712,1.1696108037403496
283.mat,FE,0.007,40,0.11530377622411134,0.14530299171480085,1.601436822557858
283.mat,FE,0.007,41,0.1031629062103409,0.8227525124666598,1.7895235163761798
283.mat,FE,0.007,42,0.10114997667531266,0.3456787466820476,1.3531460700812759
283.mat,FE,0.007,43,0.10118622999745722,0.7682691954043092,1.0142204453097807
283.mat,FE,0.007,44,0.10063815476381449,0.3476683733543333,0.8756278937870031
283.mat,FE,0.007,45,0.10154285189220283,0.6570687351878259,0.8797083630120488
283.mat,FE,0.007,46,0.0993128819245638,0.3544112285364265,1.1267741940174218
283.mat,FE,0.007,47,0.10408065666560462,0.432291116342006,1.0341768803906326
283.mat,FE,0.007,48,0.19339426228531717,0.140790463106162,1.70130951746238
283.mat,FE,0.007,49,0.11001843133576432,0.2956225477691835,0.8793879421769493
283.mat,FE,0.007,50,0.09896670652814671,0.8799964064343825,0.7629235913382745
283.mat,FE,0.007,51,0.10032140546716169,0.5196281839215106,0.9239109404132012
283.mat,FE,0.007,52,0.10494049036043308,0.5314233255264097,1.0679790483537897
283.mat,FE,0.007,53,0.09972352239224712,0.49206528899441754,1.4382849653580017
283.mat,FE,0.007,54,0.0968638616531243,0.5308993456653773,1.5904382977866895
283.mat,FE,0.007,55,0.10299647964528628,0.4764273541214525,1.0715051546565613
283.mat,FE,0.007,56,0.09988742686187217,0.7172373998870178,1.1528403233593163
283.mat,FE,0.007,57,0.10123501312887026,0.42583911863265506,1.0792879678807878
283.mat,FE,0.007,58,0.09568937142870985,0.7286542850154394,1.2480266103806263
283.mat,FE,0.007,59,0.10360050903204941,0.3970304531707891,1.4569559314633513
283.mat,FE,0.007,60,0.09328587131713158,0.5403277836213541,1.112418187543268
283.mat,FE,0.007,61,0.10461120965090008,0.2244664433623771,1.0030568143614333
283.mat,FE,0.007,62,0.12813208598528178,0.5151793828444143,1.0957083062810746
283.mat,FE,0.007,63,0.10080838401417325,0.26228156111591,1.0856367894618866
283.mat,FE,0.007,64,0.09726643358082607,1.0049348601500612,1.3871898003799172
283.mat,FE,0.007,65,0.0984645863778684,0.38841369003116727,1.219895153374253
283.mat,FE,0.007,66,0.10218288127796174,0.7323845967662721,1.2029467545324934
283.mat,FE,0.007,67,0.09646842629949544,0.3761676046692874,1.1941166157164431
283.mat,FE,0.007,68,0.10280928117780293,0.4742497928658506,1.436622993961025
283.mat,FE,0.007,69,0.10487048477495257,0.23669058014630937,1.5665103586348745
283.mat,FE,0.007,70,0.09631172697532075,0.9898509342887276,1.1080571509991932
283.mat,FE,0.007,71,0.09608412241582687,0.3045244917616246,1.5727787760938872
283.mat,FE,0.007,72,0.1008112373219883,0.5865038360313615,0.7509132188221287
283.mat,FE,0.007,73,0.11697394975106389,0.20819968794824087,1.581812548433853
283.mat,FE,0.007,74,0.09963242292063242,0.24735677332621217,0.8543692219550834
283.mat,FE,0.007,75,0.0957776777144315,0.20208380509695392,2.0125368766368745
283.mat,FE,0.007,76,0.09498762277457687,0.41898307118829053,1.0213765269146189
283.mat,FE,0.007,77,0.10057304641421054,0.13331450000986408,1.5459543237107454
283.mat,FE,0.007,78,0.09255690014519918,0.5650788998307779,0.7098347025135188
283.mat,FE,0.007,79,0.11607667447916452,0.19041575773241473,1.0512841448952004
283.mat,FE,0.007,80,0.10121244248093826,0.3449146790754844,1.3065058181486933
283.mat,FE,0.007,81,0.09504822422975338,0.36079377717654076,1.4221544276014522
283.mat,FE,0.007,82,0.09855960876959,0.4698867546117619,0.9131249252514357
283.mat,FE,0.007,83,0.09430174115242214,0.426139236642054,0.9293120812682316
283.mat,FE,0.007,84,0.09963328117301246,0.5072275252451225,0.6653463807986787
283.mat,FE,0.007,85,0.09982438628959946,0.3278726224623084,1.0259545696390002
283.mat,FE,0.007,86,0.09819051419729258,0.297061481488944,0.800404053051368
283.mat,FE,0.007,87,0.12682475044774558,0.3081623656350791,1.1066054081046166
283.mat,FE,0.007,88,0.10429209152454925,0.20143828297299662,0.982680368130285
283.mat,FE,0.007,89,0.10980707230219022,0.2255152820853441,1.0231813566805454
283.mat,FE,0.007,90,0.09924316026545017,0.48844818934835577,1.1688114867493953
283.mat,FE,0.007,91,0.10025576165522619,0.3214886926948935,1.466041198945532
283.mat,FE,0.007,92,0.10498293731500327,0.33426312417307535,1.7736855185966813
283.mat,FE,0.007,93,0.11100637956268629,0.34540401555413514,1.0187891120715786
283.mat,FE,0.007,94,0.10328402817919834,0.33750679931736294,1.077095038477183
283.mat,FE,0.007,95,0.1063894312048679,0.3686109564741444,0.7602793901669823
283.mat,FE,0.007,96,0.09705639887625944,0.8209103707162261,1.6479692762022031
283.mat,FE,0.007,97,0.09940695942413058,0.4190948060691248,1.1366187808941428
283.mat,FE,0.007,98,0.09781438714109701,0.4927555098174542,1.6384965946965535
283.mat,FE,0.007,99,0.09709110897946942,0.3448781125002247,1.042870585482653
283.mat,FE,0.007,100,0.0990937705722853,0.2921966798371769,1.1621083608502678
283.mat,FE,0.007,101,0.10382249283616093,0.26219827286510655,0.98211547759513
283.mat,FE,0.007,102,0.09665475172545872,0.5487406118518923,1.6146245898082598
283.mat,FE,0.007,103,0.10229368291555846,0.32447604582679596,1.0092815950067626
283.mat,FE,0.007,104,0.10564361164566657,0.5606618853741618,1.3443078084840492
283.mat,FE,0.007,105,0.09669423526804312,0.15542044472942373,0.8595906261849594
283.mat,FE,0.007,106,0.09978016431511047,0.446638017401819,0.7857720977016459
283.mat,FE,0.007,107,0.09999177726512563,0.2680974366393242,0.6752463280075697
283.mat,FE,0.007,108,0.09822377778489644,0.7169874923845845,1.0605495350572927
283.mat,FE,0.007,109,0.09542549417604866,0.7523914115973932,1.0605735438956871
283.mat,FE,0.007,110,0.09593197475471199,0.7863670638632103,1.3856424981017774
283.mat,FE,0.007,111,0.09119773288953832,0.25019595755875157,0.7978386445733746
283.mat,FE,0.007,112,0.1045901013673579,0.41968089695991395,1.1837686419931381
283.mat,FE,0.007,113,0.09238237354934226,0.2689014646590924,0.6327943093066645
283.mat,FE,0.007,114,0.10039565095177624,0.5228127550878163,1.7648676756398094
283.mat,FE,0.007,115,0.09615914174267427,0.35088337267489705,1.0083954215515571
283.mat,FE,0.007,116,0.10024723299497826,0.8436415421983758,1.4285472115727416
284.mat,FE,0.007,0,0.09032821242056584,0.5609748382563908,2.485630051213708
284.mat,FE,0.007,1,0.10216008713095728,0.6123155742212563,0.999378351630004
284.mat,FE,0.007,2,0.10532789248670349,0.2866149681798021,0.9787985190747417
284.mat,FE,0.007,3,0.10468418397004958,0.31166757442836074,1.1924959341694816
284.mat,FE,0.007,4,0.0917109352537972,0.24353327651591017,1.3292283971785925
284.mat,FE,0.007,5,0.09958737865296871,0.4162995455410804,1.3900014489468402
284.mat,FE,0.007,6,0.10304633866187173,0.2890367751154579,2.3398273614687035
284.mat,FE,0.007,7,0.09685939963912639,0.8757755863962472,1.16513187397606
284.mat,FE,0.007,8,0.09689633167473179,0.41852085538991673,1.0609107088142673
284.mat,FE,0.007,9,0.1075834472719487,0.5557480954610551,0.9473653520178966
284.mat,FE,0.007,10,0.10245351832794804,0.409772967304221,1.847256760815996
284.mat,FE,0.007,11,0.10487995006175516,0.8115354147113676,1.587652930019483
284.mat,FE,0.007,12,0.09061995120674896,0.32947272094976415,1.364524482945579
284.mat,FE,0.007,13,0.1029952296645259,0.7472263117111639,1.1825398917121297
284.mat,FE,0.007,14,0.10933211651755594,0.25365069731463397,0.95562929206049
284.mat,FE,0.007,15,0.1156694938604806,0.47175584932071546,1.01139024722511
284.mat,FE,0.007,16,0.09526110034630193,0.4198289387455357,1.635244481513368
284.mat,FE,0.007,17,0.10210203301391951,0.6643454298749758,1.677867997819703
284.mat,FE,0.007,18,0.10266620749123274,0.37348398360854385,1.7036238987542671
284.mat,FE,0.007,19,0.09449666121840102,0.8543378073613628,1.310025813687233
284.mat,FE,0.007,20,0.10372075183103499,0.22057645087636096,1.170910726674667
284.mat,FE,0.007,21,0.1085583123307627,0.35191826714109525,1.4273327518107963
284.mat,FE,0.007,22,0.10041666262894641,0.27178928837307265,1.7736073394295986
284.mat,FE,0.007,23,0.10170086793076058,0.46184085770561056,1.655320395490859
284.mat,FE,0.007,24,0.1000040133203481,0.3072994593458029,2.493783049887926
284.mat,FE,0.007,25,0.10356419065951965,0.45114853417514583,1.647142236300561
284.mat,FE,0.007,26,0.10232549584884797,0.2523037341366712,1.0940932476972653
284.mat,FE,0.007,27,0.0927437055646805,0.21480277114270568,1.1776334147978762
284.mat,FE,0.007,28,0.10046651728163256,0.12159652934779364,1.9267317767591638
284.mat,FE,0.007,29,0.09908709221646739,0.5545321170009466,1.4857943609244393
284.mat,FE,0.007,30,0.1063924677798564,0.34792747237997085,1.4183727125919912
284.mat,FE,0.007,31,0.09790982775666476,0.7507768081804757,1.5611168934672126
